customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16681,73,6,"1770,34",3,4,4,344,At Risk
16682,5,5,"958,88",5,4,3,543,Loyal
16684,4,16,"19644,7",5,5,5,555,Champions
16685,61,2,"324,24",3,2,2,322,At Risk
16686,47,7,"2959,88",3,4,5,345,At Risk
16688,1,4,"1260,86",5,3,4,534,Loyal
16689,76,2,"370,76",2,2,2,222,At Risk
16690,72,2,"225,58",3,2,1,321,Mass Customers
16692,289,1,"8,5",1,1,1,111,Nearly Lost
16693,69,2,"477,86",3,2,2,322,At Risk
16696,135,4,"657,9",2,3,3,233,At Risk
16697,241,1,"112,75",1,1,1,111,Nearly Lost
16698,253,1,"204,0",1,1,1,111,Nearly Lost
16700,9,13,"5076,55",5,5,5,555,Champions
16701,9,13,"4606,66",5,5,5,555,Champions
16705,1,20,"13601,55",5,5,5,555,Champions
16706,37,3,"531,35",3,3,2,332,At Risk
16708,46,1,"656,63",3,1,3,313,Nearly Lost
16709,85,5,"3029,87",2,4,5,245,At Risk
16710,19,10,"2467,99",4,5,4,454,Champions
16711,3,5,"1620,79",5,4,4,544,Champions
16712,9,11,"3603,66",5,5,5,555,Champions
16713,19,15,"6597,82",4,5,5,455,Champions
16714,317,2,"864,06",1,2,3,123,Sleeping
16715,78,1,"222,52",2,1,1,211,Nearly Lost
16716,267,2,"901,2",1,2,3,123,Sleeping
16717,24,6,"3843,08",4,4,5,445,Champions
16718,369,1,"606,05",1,1,3,113,Nearly Lost
16719,15,7,"1747,54",5,4,4,544,Champions
16720,26,1,"152,95",4,1,1,411,Mass Customers
16721,262,1,"292,47",1,1,2,112,Nearly Lost
16722,17,13,"4641,53",4,5,5,455,Champions
16723,108,1,"411,4",2,1,2,212,Nearly Lost
16725,302,6,"756,82",1,4,3,143,Sleeping
16726,26,5,"1358,74",4,4,4,444,Champions
16727,364,1,"256,32",1,1,2,112,Nearly Lost
16728,46,4,"1048,28",3,3,4,334,At Risk
16729,38,21,"7202,01",3,5,5,355,At Risk
16730,52,3,"743,11",3,3,3,333,At Risk
16732,32,1,"603,75",4,1,3,413,Potential Loyalists
16734,52,3,"646,76",3,3,3,333,At Risk
16735,79,5,"2247,41",2,4,4,244,At Risk
16738,298,1,"3,75",1,1,1,111,Nearly Lost
16739,177,1,"323,0",2,1,2,212,Nearly Lost
16743,29,7,"2213,13",4,4,4,444,Champions
16744,11,7,"1291,91",5,4,4,544,Champions
16745,87,17,"6616,22",2,5,5,255,At Risk
16746,5,18,"6576,43",5,5,5,555,Champions
16747,38,2,"836,06",3,2,3,323,At Risk
16748,18,5,"1515,9",4,4,4,444,Champions
16750,45,5,"623,93",3,4,3,343,At Risk
16751,31,1,"515,52",4,1,2,412,Potential Loyalists
16752,373,1,"207,5",1,1,1,111,Nearly Lost
16753,58,1,"223,92",3,1,1,311,Mass Customers
16755,114,3,"1475,43",2,3,4,234,At Risk
16756,215,1,"239,4",1,1,1,111,Nearly Lost
16757,319,1,"106,83",1,1,1,111,Nearly Lost
16758,65,1,"369,34",3,1,2,312,Mass Customers
16759,8,3,"789,79",5,3,3,533,Loyal
16761,97,1,"316,62",2,1,2,212,Nearly Lost
16762,20,3,"1207,24",4,3,4,434,Loyal
16763,199,1,"611,85",1,1,3,113,Nearly Lost
16764,4,13,"2790,95",5,5,5,555,Champions
16765,294,1,"34,0",1,1,1,111,Nearly Lost
16766,273,2,"1145,6",1,2,4,124,Sleeping
16767,31,11,"5386,44",4,5,5,455,Champions
16768,48,3,"478,09",3,3,2,332,At Risk
16769,260,1,"361,54",1,1,2,112,Nearly Lost
16770,58,5,"757,1",3,4,3,343,At Risk
16771,33,5,"2230,61",4,4,4,444,Champions
16773,57,1,"171,59",3,1,1,311,Mass Customers
16774,68,4,"661,52",3,3,3,333,At Risk
16775,10,11,"1691,51",5,5,4,554,Champions
16776,60,1,"371,54",3,1,2,312,Mass Customers
16777,80,2,"222,62",2,2,1,221,Nearly Lost
16778,74,2,"245,94",3,2,1,321,Mass Customers
16779,2,22,"10611,72",5,5,5,555,Champions
16780,100,2,"422,24",2,2,2,222,At Risk
16781,372,1,"311,25",1,1,2,112,Nearly Lost
16782,10,13,"2267,95",5,5,4,554,Champions
16784,20,1,"107,6",4,1,1,411,Mass Customers
16788,123,2,"592,74",2,2,3,223,At Risk
16789,8,1,"80,8",5,1,1,511,Mass Customers
16790,4,6,"1545,62",5,4,4,544,Champions
16791,29,7,"1693,03",4,4,4,444,Champions
16792,282,2,"110,38",1,2,1,121,Nearly Lost
16793,57,1,"243,84",3,1,1,311,Mass Customers
16794,1,10,"1196,5",5,5,4,554,Champions
16795,365,1,"414,88",1,1,2,112,Nearly Lost
16796,89,1,"305,62",2,1,2,212,Nearly Lost
16800,11,1,"1162,65",5,1,4,514,Potential Loyalists
16801,163,4,"1594,23",2,3,4,234,At Risk
16803,65,1,"332,3",3,1,2,312,Mass Customers
16804,23,3,"536,99",4,3,2,432,Mass Customers
16805,174,2,"460,59",2,2,2,222,At Risk
16806,103,4,"736,21",2,3,3,233,At Risk
16807,143,3,"1121,59",2,3,4,234,At Risk
16808,99,2,"288,42",2,2,2,222,At Risk
16809,23,5,"914,69",4,4,3,443,Loyal
16810,192,1,"309,54",1,1,2,112,Nearly Lost
16811,5,2,"547,07",5,2,2,522,Potential Loyalists
16812,361,1,"479,35",1,1,2,112,Nearly Lost
16813,8,10,"1591,7",5,5,4,554,Champions
16814,14,21,"6406,8",5,5,5,555,Champions
16816,103,4,"417,06",2,3,2,232,At Risk
16817,3,9,"1604,75",5,4,4,544,Champions
16818,11,11,"3349,57",5,5,5,555,Champions
16820,96,1,"497,61",2,1,2,212,Nearly Lost
16823,227,1,"358,38",1,1,2,112,Nearly Lost
16824,16,2,"460,64",4,2,2,422,Potential Loyalists
16825,39,2,"602,38",3,2,3,323,At Risk
16826,51,1,"341,7",3,1,2,312,Mass Customers
16828,93,2,"128,5",2,2,1,221,Nearly Lost
16829,157,1,"197,22",2,1,1,211,Nearly Lost
16830,39,1,"325,91",3,1,2,312,Mass Customers
16832,184,3,"199,15",1,3,1,131,Nearly Lost
16833,1,4,"1106,53",5,3,4,534,Loyal
16834,228,1,"413,46",1,1,2,112,Nearly Lost
16835,128,2,"180,85",2,2,1,221,Nearly Lost
16836,40,2,"251,87",3,2,2,322,At Risk
16837,31,11,"3170,98",4,5,5,455,Champions
16838,197,2,"423,85",1,2,2,122,Sleeping
16839,9,34,"15308,43",5,5,5,555,Champions
16841,37,6,"1859,26",3,4,4,344,At Risk
16842,101,3,"1264,19",2,3,4,234,At Risk
16843,43,16,"9919,01",3,5,5,355,At Risk
16846,50,1,"214,32",3,1,1,311,Mass Customers
16847,43,1,"193,44",3,1,1,311,Mass Customers
16848,53,1,"281,42",3,1,2,312,Mass Customers
16849,187,1,"124,57",1,1,1,111,Nearly Lost
16850,334,1,"332,41",1,1,2,112,Nearly Lost
16851,4,3,"342,45",5,3,2,532,Mass Customers
16852,10,2,"144,91",5,2,1,521,Mass Customers
16855,24,2,"328,4",4,2,2,422,Potential Loyalists
16856,15,1,"35,4",5,1,1,511,Mass Customers
16858,369,1,"375,69",1,1,2,112,Nearly Lost
16859,145,2,"747,81",2,2,3,223,At Risk
16861,60,2,"173,76",3,2,1,321,Mass Customers
16863,31,2,"502,8",4,2,2,422,Potential Loyalists
16866,141,3,"207,74",2,3,1,231,Nearly Lost
16869,23,4,"816,52",4,3,3,433,Loyal
16871,22,6,"2812,34",4,4,5,445,Champions
16872,77,3,"198,78",2,3,1,231,Nearly Lost
16873,5,6,"6680,02",5,4,5,545,Champions
16875,67,5,"2095,53",3,4,4,344,At Risk
16877,12,6,"846,62",5,4,3,543,Loyal
16878,84,1,"13,3",2,1,1,211,Nearly Lost
16880,31,7,"1491,43",4,4,4,444,Champions
16882,67,3,"705,12",3,3,3,333,At Risk
16883,187,2,"272,48",1,2,2,122,Sleeping
16884,38,2,"429,84",3,2,2,322,At Risk
16885,15,3,"450,41",5,3,2,532,Mass Customers
16887,35,1,"192,33",4,1,1,411,Mass Customers
16889,195,3,"1578,67",1,3,4,134,Sleeping
16891,2,5,"742,43",5,4,3,543,Loyal
16892,1,5,"518,19",5,4,2,542,Mass Customers
16893,367,1,"145,93",1,1,1,111,Nearly Lost
16895,65,1,"202,27",3,1,1,311,Mass Customers
16897,299,2,"289,78",1,2,2,122,Sleeping
16898,26,3,"499,53",4,3,2,432,Mass Customers
16899,8,6,"1271,06",5,4,4,544,Champions
16900,17,3,"883,11",4,3,3,433,Loyal
16902,116,1,"1706,88",2,1,4,214,Nearly Lost
16903,29,1,"363,2",4,1,2,412,Potential Loyalists
16904,4,15,"3603,63",5,5,5,555,Champions
16905,5,7,"3037,6",5,4,5,545,Champions
16906,82,4,"559,59",2,3,3,233,At Risk
16907,29,5,"928,76",4,4,3,443,Loyal
16909,72,1,"301,38",3,1,2,312,Mass Customers
16910,4,8,"1508,96",5,4,4,544,Champions
16912,29,11,"2555,58",4,5,5,455,Champions
16913,290,1,"113,44",1,1,1,111,Nearly Lost
16914,36,1,"183,76",3,1,1,311,Mass Customers
16915,9,6,"621,68",5,4,3,543,Loyal
16916,24,2,"562,41",4,2,3,423,Potential Loyalists
16917,277,1,"391,52",1,1,2,112,Nearly Lost
16918,50,6,"1068,82",3,4,4,344,At Risk
16919,156,11,"2592,25",2,5,5,255,At Risk
16921,61,1,"154,18",3,1,1,311,Mass Customers
16923,12,19,"6844,2",5,5,5,555,Champions
16924,21,3,"829,89",4,3,3,433,Loyal
16926,371,1,"230,25",1,1,1,111,Nearly Lost
16927,276,2,"139,85",1,2,1,121,Nearly Lost
16928,80,17,"2806,75",2,5,5,255,At Risk
16929,4,7,"1295,39",5,4,4,544,Champions
16930,26,3,"378,89",4,3,2,432,Mass Customers
16931,5,21,"4554,51",5,5,5,555,Champions
16932,53,1,"150,23",3,1,1,311,Mass Customers
16933,1,2,"563,23",5,2,3,523,Potential Loyalists
16934,55,2,"931,03",3,2,3,323,At Risk
16936,26,1,"261,9",4,1,2,412,Potential Loyalists
16938,9,4,"1878,43",5,3,4,534,Loyal
16940,52,3,"3049,88",3,3,5,335,At Risk
16942,13,9,"1904,99",5,4,4,544,Champions
16943,212,3,"816,73",1,3,3,133,Sleeping
16945,22,19,"4336,86",4,5,5,455,Champions
16947,236,1,"406,48",1,1,2,112,Nearly Lost
16948,139,3,"348,62",2,3,2,232,At Risk
16949,4,6,"786,27",5,4,3,543,Loyal
16950,57,3,"1178,56",3,3,4,334,At Risk
16951,135,3,"1277,75",2,3,4,234,At Risk
16952,109,2,"167,61",2,2,1,221,Nearly Lost
16953,30,1,"20,8",4,1,1,411,Mass Customers
16954,1,9,"2085,08",5,4,4,544,Champions
16955,185,4,"518,67",1,3,2,132,Sleeping
16956,18,1,"308,74",4,1,2,412,Potential Loyalists
16957,239,2,"416,64",1,2,2,122,Sleeping
16959,87,1,"117,35",2,1,1,211,Nearly Lost
16960,39,3,"505,1",3,3,2,332,At Risk
16961,116,1,"234,17",2,1,1,211,Nearly Lost
16963,187,1,"110,55",1,1,1,111,Nearly Lost
16965,227,1,"160,75",1,1,1,111,Nearly Lost
16966,8,7,"1616,53",5,4,4,544,Champions
16967,189,1,"319,02",1,1,2,112,Nearly Lost
16968,4,2,"439,43",5,2,2,522,Potential Loyalists
16969,39,3,"633,13",3,3,3,333,At Risk
16971,38,1,"232,21",3,1,1,311,Mass Customers
16976,267,1,"251,52",1,1,2,112,Nearly Lost
16978,78,1,"344,33",2,1,2,212,Nearly Lost
16979,4,6,"1852,0",5,4,4,544,Champions
16980,255,2,"795,26",1,2,3,123,Sleeping
16982,61,1,"384,06",3,1,2,312,Mass Customers
16983,13,7,"1903,95",5,4,4,544,Champions
16984,88,2,"4459,52",2,2,5,225,At Risk
16985,17,10,"5464,12",4,5,5,455,Champions
16986,30,1,"83,2",4,1,1,411,Mass Customers
16987,3,7,"1616,8",5,4,4,544,Champions
16988,5,1,"126,12",5,1,1,511,Mass Customers
16989,7,6,"503,25",5,4,2,542,Mass Customers
16990,219,1,"179,0",1,1,1,111,Nearly Lost
16992,11,5,"1614,31",5,4,4,544,Champions
16996,30,6,"1456,96",4,4,4,444,Champions
16997,288,3,"702,0",1,3,3,133,Sleeping
16998,150,4,"295,0",2,3,2,232,At Risk
16999,23,2,"484,82",4,2,2,422,Potential Loyalists
17001,1,11,"3989,57",5,5,5,555,Champions
17002,86,3,"1493,73",2,3,4,234,At Risk
17004,46,2,"1043,94",3,2,4,324,At Risk
17006,5,4,"781,78",5,3,3,533,Loyal
17007,51,6,"889,93",3,4,3,343,At Risk
17010,18,1,"195,36",4,1,1,411,Mass Customers
17011,30,1,"270,9",4,1,2,412,Potential Loyalists
17014,8,3,"583,43",5,3,3,533,Loyal
17015,29,3,"1838,61",4,3,4,434,Loyal
17017,3,20,"8546,9",5,5,5,555,Champions
17018,41,2,"920,1",3,2,3,323,At Risk
17019,11,4,"1258,08",5,3,4,534,Loyal
17022,31,1,"71,0",4,1,1,411,Mass Customers
17024,45,3,"95,85",3,3,1,331,Mass Customers
17025,61,3,"357,77",3,3,2,332,At Risk
17026,185,2,"154,83",1,2,1,121,Nearly Lost
17027,79,6,"877,56",2,4,3,243,At Risk
17030,64,1,"146,87",3,1,1,311,Mass Customers
17031,12,2,"380,35",5,2,2,522,Potential Loyalists
17033,86,3,"769,98",2,3,3,233,At Risk
17034,16,3,"745,52",4,3,3,433,Loyal
17035,246,2,"433,53",1,2,2,122,Sleeping
17037,88,1,"1267,32",2,1,4,214,Nearly Lost
17038,30,1,"112,4",4,1,1,411,Mass Customers
17040,138,1,"449,73",2,1,2,212,Nearly Lost
17041,27,3,"1071,49",4,3,4,434,Loyal
17042,3,5,"1036,58",5,4,4,544,Champions
17043,32,4,"1735,18",4,3,4,434,Loyal
17044,25,1,"739,68",4,1,3,413,Potential Loyalists
17045,113,3,"339,44",2,3,2,232,At Risk
17046,157,1,"642,02",2,1,3,213,Nearly Lost
17047,85,3,"1100,9",2,3,4,234,At Risk
17048,118,3,"925,35",2,3,3,233,At Risk
17049,3,9,"5405,03",5,4,5,545,Champions
17050,96,6,"3185,64",2,4,5,245,At Risk
17051,194,1,"240,89",1,1,1,111,Nearly Lost
17052,28,1,"399,09",4,1,2,412,Potential Loyalists
17053,131,1,"498,48",2,1,2,212,Nearly Lost
17054,28,5,"1356,33",4,4,4,444,Champions
17058,82,3,"1179,89",2,3,4,234,At Risk
17059,30,5,"2989,67",4,4,5,445,Champions
17060,266,1,"81,6",1,1,1,111,Nearly Lost
17061,74,11,"5232,23",3,5,5,355,At Risk
17062,314,4,"528,29",1,3,2,132,Sleeping
17063,21,7,"1461,14",4,4,4,444,Champions
17064,59,3,"855,45",3,3,3,333,At Risk
17068,12,21,"4545,89",5,5,5,555,Champions
17069,28,9,"2709,7",4,4,5,445,Champions
17070,114,1,"304,24",2,1,2,212,Nearly Lost
17071,28,9,"2429,03",4,4,4,444,Champions
17073,18,4,"1444,84",4,3,4,434,Loyal
17075,18,4,"834,12",4,3,3,433,Loyal
17076,36,3,"841,08",3,3,3,333,At Risk
17078,36,2,"368,18",3,2,2,322,At Risk
17079,78,1,"118,8",2,1,1,211,Nearly Lost
17080,22,2,"287,62",4,2,2,422,Potential Loyalists
17081,25,2,"288,91",4,2,2,422,Potential Loyalists
17082,33,2,"1753,85",4,2,4,424,Potential Loyalists
17083,109,3,"1405,78",2,3,4,234,At Risk
17084,35,2,"2747,99",4,2,5,425,Potential Loyalists
17085,123,5,"1562,4",2,4,4,244,At Risk
17086,7,6,"1836,48",5,4,4,544,Champions
17088,28,4,"1991,01",4,3,4,434,Loyal
17090,4,7,"1974,65",5,4,4,544,Champions
17091,3,9,"3827,76",5,4,5,545,Champions
17092,50,4,"1774,03",3,3,4,334,At Risk
17094,322,1,"302,0",1,1,2,112,Nearly Lost
17095,23,3,"1324,16",4,3,4,434,Loyal
17096,15,4,"1022,13",5,3,4,534,Loyal
17097,2,8,"954,42",5,4,3,543,Loyal
17100,18,2,"971,74",4,2,3,423,Potential Loyalists
17101,10,4,"1621,73",5,3,4,534,Loyal
17102,262,1,"25,5",1,1,1,111,Nearly Lost
17105,159,2,"665,78",2,2,3,223,At Risk
17107,33,6,"9991,56",4,4,5,445,Champions
17109,29,6,"881,29",4,4,3,443,Loyal
17110,165,1,"163,3",2,1,1,211,Nearly Lost
17111,47,1,"231,61",3,1,1,311,Mass Customers
17114,6,8,"801,12",5,4,3,543,Loyal
17115,8,3,"837,5",5,3,3,533,Loyal
17117,288,1,"116,2",1,1,1,111,Nearly Lost
17118,318,1,"157,02",1,1,1,111,Nearly Lost
17119,3,2,"606,91",5,2,3,523,Potential Loyalists
17120,233,1,"307,46",1,1,2,112,Nearly Lost
17122,119,1,"138,32",2,1,1,211,Nearly Lost
17123,162,1,"345,3",2,1,2,212,Nearly Lost
17124,185,1,"294,24",1,1,2,112,Nearly Lost
17125,50,1,"226,5",3,1,1,311,Mass Customers
17126,152,5,"989,45",2,4,3,243,At Risk
17128,335,1,"157,09",1,1,1,111,Nearly Lost
17131,5,5,"2463,17",5,4,4,544,Champions
17133,16,6,"2342,24",4,4,4,444,Champions
17134,107,2,"413,2",2,2,2,222,At Risk
17135,16,7,"1139,73",4,4,4,444,Champions
17138,276,1,"380,5",1,1,2,112,Nearly Lost
17139,16,12,"10360,77",4,5,5,455,Champions
17140,247,1,"274,12",1,1,2,112,Nearly Lost
17142,239,1,"384,0",1,1,2,112,Nearly Lost
17144,1,2,"912,57",5,2,3,523,Potential Loyalists
17146,106,3,"749,78",2,3,3,233,At Risk
17147,23,4,"1714,59",4,3,4,434,Loyal
17148,52,1,"124,88",3,1,1,311,Mass Customers
17152,195,3,"446,3",1,3,2,132,Sleeping
17153,24,1,"213,78",4,1,1,411,Mass Customers
17154,75,1,"329,34",3,1,2,312,Mass Customers
17155,18,2,"251,7",4,2,2,422,Potential Loyalists
17157,8,2,"319,0",5,2,2,522,Potential Loyalists
17158,32,3,"1266,97",4,3,4,434,Loyal
17159,22,3,"1536,0",4,3,4,434,Loyal
17160,31,6,"3518,03",4,4,5,445,Champions
17162,29,10,"1715,46",4,5,4,454,Champions
17163,22,2,"293,1",4,2,2,422,Potential Loyalists
17164,33,7,"2467,35",4,4,4,444,Champions
17165,284,1,"158,68",1,1,1,111,Nearly Lost
17166,39,2,"206,34",3,2,1,321,Mass Customers
17169,58,2,"835,78",3,2,3,323,At Risk
17171,289,1,"224,91",1,1,1,111,Nearly Lost
17172,79,1,"317,76",2,1,2,212,Nearly Lost
17173,5,8,"3766,6",5,4,5,545,Champions
17174,218,1,"59,9",1,1,1,111,Nearly Lost
17175,44,4,"1348,49",3,3,4,334,At Risk
17176,202,1,"306,13",1,1,2,112,Nearly Lost
17179,178,3,"711,79",2,3,3,233,At Risk
17180,56,4,"783,97",3,3,3,333,At Risk
17181,57,2,"160,72",3,2,1,321,Mass Customers
17183,8,6,"3347,31",5,4,5,545,Champions
17186,47,2,"144,0",3,2,1,321,Mass Customers
17187,227,1,"203,95",1,1,1,111,Nearly Lost
17188,11,7,"2474,23",5,4,4,544,Champions
17189,106,2,"383,75",2,2,2,222,At Risk
17190,59,1,"249,74",3,1,1,311,Mass Customers
17191,28,7,"2093,68",4,4,4,444,Champions
17193,36,7,"1397,62",3,4,4,344,At Risk
17194,361,1,"226,78",1,1,1,111,Nearly Lost
17197,30,1,"1013,01",4,1,4,414,Potential Loyalists
17198,24,3,"692,22",4,3,3,433,Loyal
17201,54,1,"289,78",3,1,2,312,Mass Customers
17203,36,6,"2956,12",3,4,5,345,At Risk
17204,175,4,"1564,56",2,3,4,234,At Risk
17205,54,1,"251,6",3,1,2,312,Mass Customers
17206,53,1,"204,24",3,1,1,311,Mass Customers
17211,27,8,"2317,22",4,4,4,444,Champions
17212,253,1,"226,85",1,1,1,111,Nearly Lost
17213,40,7,"2781,23",3,4,5,345,At Risk
17214,60,6,"1059,12",3,4,4,344,At Risk
17217,234,1,"113,5",1,1,1,111,Nearly Lost
17218,4,10,"1951,97",5,5,4,554,Champions
17219,32,1,"114,23",4,1,1,411,Mass Customers
17220,24,14,"3187,55",4,5,5,455,Champions
17221,7,2,"334,18",5,2,2,522,Potential Loyalists
17222,65,1,"328,65",3,1,2,312,Mass Customers
17223,310,2,"381,89",1,2,2,122,Sleeping
17226,309,1,"291,49",1,1,2,112,Nearly Lost
17227,19,6,"935,32",4,4,3,443,Loyal
17228,16,8,"1906,09",4,4,4,444,Champions
17229,96,2,"318,76",2,2,2,222,At Risk
17230,264,8,"3638,41",1,4,5,145,Sleeping
17231,12,10,"3124,72",5,5,5,555,Champions
17232,3,2,"417,77",5,2,2,522,Potential Loyalists
17233,35,1,"190,88",4,1,1,411,Mass Customers
17234,183,1,"149,89",1,1,1,111,Nearly Lost
17235,25,2,"550,06",4,2,3,423,Potential Loyalists
17236,13,6,"916,13",5,4,3,543,Loyal
17237,11,2,"314,69",5,2,2,522,Potential Loyalists
17238,3,17,"3719,1",5,5,5,555,Champions
17239,313,1,"382,5",1,1,2,112,Nearly Lost
17242,108,2,"1135,04",2,2,4,224,At Risk
17243,1,26,"8531,65",5,5,5,555,Champions
17244,53,1,"954,9",3,1,3,313,Nearly Lost
17245,205,1,"171,45",1,1,1,111,Nearly Lost
17247,15,1,"280,09",5,1,2,512,Potential Loyalists
17248,120,1,"318,65",2,1,2,212,Nearly Lost
17250,4,2,"381,97",5,2,2,522,Potential Loyalists
17251,363,1,"269,83",1,1,2,112,Nearly Lost
17252,117,2,"348,91",2,2,2,222,At Risk
17253,18,1,"178,26",4,1,1,411,Mass Customers
17254,5,2,"270,29",5,2,2,522,Potential Loyalists
17255,41,2,"291,48",3,2,2,322,At Risk
17256,107,2,"240,0",2,2,1,221,Nearly Lost
17259,148,2,"581,23",2,2,3,223,At Risk
17262,52,5,"1253,36",3,4,4,344,At Risk
17263,208,1,"63,44",1,1,1,111,Nearly Lost
17265,139,2,"550,01",2,2,3,223,At Risk
17266,2,3,"296,58",5,3,2,532,Mass Customers
17267,127,2,"317,2",2,2,2,222,At Risk
17268,150,1,"35,0",2,1,1,211,Nearly Lost
17272,42,4,"2148,63",3,3,4,334,At Risk
17274,35,1,"107,82",4,1,1,411,Mass Customers
17277,228,2,"1065,35",1,2,4,124,Sleeping
17278,241,1,"246,04",1,1,1,111,Nearly Lost
17279,58,1,"187,83",3,1,1,311,Mass Customers
17282,130,3,"1056,18",2,3,4,234,At Risk
17284,60,6,"1647,48",3,4,4,344,At Risk
17286,22,1,"151,37",4,1,1,411,Mass Customers
17287,26,7,"1049,06",4,4,4,444,Champions
17288,9,7,"1417,63",5,4,4,544,Champions
17289,32,3,"931,02",4,3,3,433,Loyal
17290,4,2,"513,01",5,2,2,522,Potential Loyalists
17291,308,1,"550,8",1,1,3,113,Nearly Lost
17293,8,9,"1854,06",5,4,4,544,Champions
17295,29,3,"547,0",4,3,2,432,Mass Customers
17297,17,1,"128,18",4,1,1,411,Mass Customers
17298,101,2,"498,42",2,2,2,222,At Risk
17299,12,4,"656,61",5,3,3,533,Loyal
17301,21,1,"163,24",4,1,1,411,Mass Customers
17302,15,5,"1135,63",5,4,4,544,Champions
17303,361,1,"250,04",1,1,2,112,Nearly Lost
17306,11,15,"4397,84",5,5,5,555,Champions
17309,95,1,"82,75",2,1,1,211,Nearly Lost
17311,78,2,"1240,85",2,2,4,224,At Risk
17312,139,3,"593,9",2,3,3,233,At Risk
17313,31,1,"1765,08",4,1,4,414,Potential Loyalists
17314,25,8,"2472,24",4,4,4,444,Champions
17315,2,38,"6115,63",5,5,5,555,Champions
17317,46,2,"963,6",3,2,3,323,At Risk
17320,100,3,"1200,62",2,3,4,234,At Risk
17321,8,2,"657,16",5,2,3,523,Potential Loyalists
17323,15,7,"903,12",5,4,3,543,Loyal
17324,18,4,"986,48",4,3,3,433,Loyal
17325,280,1,"96,8",1,1,1,111,Nearly Lost
17329,14,2,"523,11",5,2,2,522,Potential Loyalists
17330,23,2,"363,9",4,2,2,422,Potential Loyalists
17331,124,1,"175,2",2,1,1,211,Nearly Lost
17333,86,1,"494,25",2,1,2,212,Nearly Lost
17334,302,2,"236,82",1,2,1,121,Nearly Lost
17337,151,4,"1979,61",2,3,4,234,At Risk
17338,17,8,"6484,75",4,4,5,445,Champions
17339,94,2,"243,36",2,2,1,221,Nearly Lost
17340,30,11,"12336,01",4,5,5,455,Champions
17341,157,3,"682,29",2,3,3,233,At Risk
17343,355,1,"193,64",1,1,1,111,Nearly Lost
17344,46,1,"157,62",3,1,1,311,Mass Customers
17345,15,4,"519,69",5,3,2,532,Mass Customers
17346,4,15,"2622,88",5,5,5,555,Champions
17348,15,5,"1151,8",5,4,4,544,Champions
17349,179,1,"98,25",2,1,1,211,Nearly Lost
17350,8,4,"1281,32",5,3,4,534,Loyal
17351,36,3,"587,15",3,3,3,333,At Risk
17354,51,1,"838,54",3,1,3,313,Nearly Lost
17356,312,1,"178,22",1,1,1,111,Nearly Lost
17357,24,2,"384,39",4,2,2,422,Potential Loyalists
17358,303,2,"360,81",1,2,2,122,Sleeping
17359,11,1,"127,86",5,1,1,511,Mass Customers
17360,17,3,"568,24",4,3,3,433,Loyal
17361,49,3,"488,2",3,3,2,332,At Risk
17362,239,2,"312,23",1,2,2,122,Sleeping
17364,1,11,"4462,68",5,5,5,555,Champions
17365,13,8,"4666,56",5,4,5,545,Champions
17367,238,1,"167,55",1,1,1,111,Nearly Lost
17368,23,8,"1751,67",4,4,4,444,Champions
17370,73,4,"443,3",3,3,2,332,At Risk
17371,17,3,"418,4",4,3,2,432,Mass Customers
17372,41,8,"1337,18",3,4,4,344,At Risk
17373,40,4,"646,92",3,3,3,333,At Risk
17374,219,2,"495,77",1,2,2,122,Sleeping
17375,199,3,"400,1",1,3,2,132,Sleeping
17376,71,2,"203,2",3,2,1,321,Mass Customers
17377,24,20,"4058,32",4,5,5,455,Champions
17379,11,1,"380,92",5,1,2,512,Potential Loyalists
17381,24,16,"3151,17",4,5,5,455,Champions
17382,65,1,"65,4",3,1,1,311,Mass Customers
17383,4,1,"193,39",5,1,1,511,Mass Customers
17384,19,2,"336,4",4,2,2,422,Potential Loyalists
17385,15,1,"256,11",5,1,2,512,Potential Loyalists
17386,8,6,"1499,46",5,4,4,544,Champions
17387,20,2,"746,81",4,2,3,423,Potential Loyalists
17388,78,2,"191,08",2,2,1,221,Nearly Lost
17389,1,33,"25099,48",5,5,5,555,Champions
17391,164,1,"101,76",2,1,1,211,Nearly Lost
17392,307,2,"411,27",1,2,2,122,Sleeping
17394,219,1,"48,35",1,1,1,111,Nearly Lost
17396,39,6,"4387,2",3,4,5,345,At Risk
17397,22,2,"681,41",4,2,3,423,Potential Loyalists
17398,115,3,"653,38",2,3,3,233,At Risk
17400,126,5,"2097,84",2,4,4,244,At Risk
17402,5,13,"2633,85",5,5,5,555,Champions
17403,36,1,"263,92",3,1,2,312,Mass Customers
17404,4,12,"9895,86",5,5,5,555,Champions
17405,1,3,"1031,41",5,3,4,534,Loyal
17406,333,2,"1639,42",1,2,4,124,Sleeping
17408,163,1,"32,65",2,1,1,211,Nearly Lost
17409,185,2,"771,85",1,2,3,123,Sleeping
17410,16,5,"1214,72",4,4,4,444,Champions
17411,12,3,"778,94",5,3,3,533,Loyal
17412,3,7,"1258,06",5,4,4,544,Champions
17414,185,1,"28,0",1,1,1,111,Nearly Lost
17415,80,1,"507,84",2,1,2,212,Nearly Lost
17416,30,7,"6893,42",4,4,5,445,Champions
17418,42,2,"463,46",3,2,2,322,At Risk
17419,11,12,"4226,57",5,5,5,555,Champions
17420,50,3,"598,83",3,3,3,333,At Risk
